ngram,NEG,NEUT,POS
감싸고,0,1,0
달래다,0,1,0
강구하다,0,1,0
개회하다,0,1,0
격동시키다,0,1,0
격하다,0,1,0
고부라지거나,0,1,0
비틀어지며,0,1,0
골똘하게,0,1,0
공격하다,0,1,0
공적의,0,1,0
교관하다,0,1,0
굳은,0,1,0
상태로,0,1,0
굽히지,0,1,0
않는,0,1,0
권세를,0,1,0
꺾다,0,1,0
긁어,0,1,0
긴절하다,0,1,0
긴절히,0,1,0
뉘우치다,0,1,0
뉘우침,0,1,0
능청스럽게,0,1,0
굴다,0,1,0
더,0,1,0
필요한,0,1,0
더들다,0,1,0
더듬는,0,1,0
모양,0,1,0
덮어,0,1,0
주다,0,1,0
도도하게,0,1,0
행동하다,0,1,0
떠들썩하게,0,1,0
뜨겁다,0,1,0
뜻이,0,1,0
강하다,0,1,0
마는,0,1,0
둥,0,1,0
마음대로,0,1,0
하다,0,1,0
매우,0,1,0
조심스러움,0,1,0
조심스럽게,0,1,0
머리가,0,1,0
몹시,0,1,0
희다,0,1,0
못,0,1,0
미덥지,0,1,0
밀려나지,0,1,0
바닥이,0,1,0
훤하게,0,1,0
바라거나,0,1,0
탐내는,0,1,0
바라는,0,1,0
바람이,0,1,0
없고,0,1,0
박복함,0,1,0
발열과,0,1,0
발열이,0,1,0
배우는,0,1,0
배워지고,0,1,0
버릇,0,1,0
버젓하지,0,1,0
벅차다,0,1,0
번드럽게,0,1,0
번드럽다,0,1,0
번지르르하게,0,1,0
나다,0,1,0
벌을,0,1,0
벙글거리며,0,1,0
보고,0,1,0
싶거나,0,1,0
부르르,0,1,0
부르르하다,0,1,0
분발하여,0,1,0
일어날,0,1,0
붓거나,0,1,0
부풀었던,0,1,0
것이,0,1,0
줄어들어,0,1,0
본래의,0,1,0
모습대로,0,1,0
되다,0,1,0
사고가,0,1,0
사정을,0,1,0
살피다,0,1,0
삼연히,0,1,0
성,0,1,0
성을,0,1,0
성이,0,1,0
성하고,0,1,0
쇠함을,0,1,0
소동을,0,1,0
수고가,0,1,0
되는,0,1,0
수더분하거나,0,1,0
수더분하게,0,1,0
수줍다,0,1,0
수줍음만,0,1,0
타는,0,1,0
순종하는,0,1,0
시간이,0,1,0
쓰러뜨리다,0,1,0
앙큼하다,0,1,0
억척스럽고,0,1,0
역사적인,0,1,0
예사롭게,0,1,0
오점,0,1,0
우스운,0,1,0
말이나,0,1,0
울리는,0,1,0
힘이,0,1,0
웃기는,0,1,0
웃기려고,0,1,0
일부러,0,1,0
원하다,0,1,0
윽윽거리다,0,1,0
윽윽대다,0,1,0
윽윽하다,0,1,0
익살,0,1,0
소설,0,1,0
익살궂다,0,1,0
익살극,0,1,0
익살맞다,0,1,0
익살배기,0,1,0
익살스럽게,0,1,0
꾸민,0,1,0
대답함,0,1,0
익살스럽다,0,1,0
익살스레,0,1,0
익살을,0,1,0
많이,0,1,0
부리는,0,1,0
익살쟁이,0,1,0
자기에게,0,1,0
유리하도록,0,1,0
잘못을,0,1,0
깨치고,0,1,0
절실하게,0,1,0
절실하다,0,1,0
존속하다,0,1,0
종횡무진,0,1,0
좇다,0,1,0
줄,0,1,0
만하다,0,1,0
중간에서,0,1,0
화해하거나,0,1,0
질기다,0,1,0
탈이,0,1,0
없다,0,1,0
피,0,1,0
필요하고,0,1,0
행동하기가,0,1,0
조심스럽고,0,1,0
행동하는,0,1,0
혹하여,0,1,0
달뜬,0,1,0
달뜸,0,1,0
희롱질하다,0,1,0
희희덕거리다,0,1,0
희희덕대다,0,1,0
힁허케,0,1,0
히들거리다,0,1,0
히들히들,0,1,0
히들히들하다,0,1,0
힘쓰다,0,1,0
반신반의하다,0,1,0
ㄱㅅ,0,0,1
ㄱㅇㄷ,0,0,1
가격이,0,0,1
싸다,0,0,1
가까이,0,0,1
사귀어,0,0,1
가까이하다,0,0,1
가다듬어,0,0,1
수습하는,0,0,1
수습하다,0,0,1
정하다,0,0,1
가당히,0,0,1
가뜬하게,0,0,1
가라앉혀,0,0,1
바로잡다,0,0,1
가르치며,0,0,1
가르침,0,0,1
가벼운,0,0,1
마음으로,0,0,1
가볍게,0,0,1
웃다,0,0,1
가볍고,0,0,1
보드랍게,0,0,1
가분가분,0,0,1
가분히,0,0,1
가뿐가뿐,0,0,1
가뿐가뿐하다,0,0,1
가뿐가뿐히,0,0,1
가뿐하게,0,0,1
가뿐하다,0,0,1
가뿐한,0,0,1
느낌,0,0,1
느낌이,0,0,1
가뿐히,0,0,1
가장,0,0,1
중요한,0,0,1
가지런하게,0,0,1
하는,0,0,1
하다,0,0,1
가지런하다,0,0,1
가치,0,0,1
가치가,0,0,1
가치있는,0,0,1
각별나다,0,0,1
각별하다,0,0,1
간직하다,0,0,1
감각적이다,0,0,1
감당하다,0,0,1
감동시킬,0,0,1
만한,0,0,1
감모,0,0,1
감싸고,0,0,1
감정이,0,0,1
북받쳐,0,0,1
강렬하게,0,0,1
강세,0,0,1
강인하다,0,0,1
강하게,0,0,1
강하고,0,0,1
강하다,0,0,1
강화하다,0,0,1
갖추다,0,0,1
개선하고,0,0,1
개성,0,0,1
개성있는,0,0,1
개성있다,0,0,1
갠소,0,0,1
갸륵한,0,0,1
데가,0,0,1
갸름하다,0,0,1
거리낌,0,0,1
없이,0,0,1
거짓,0,0,1
없다,0,0,1
거짓없다,0,0,1
거침없이,0,0,1
거침이,0,0,1
없는,0,0,1
걱정이,0,0,1
건강에,0,0,1
긍정적인,0,0,1
건둥건둥,0,0,1
건둥건둥하다,0,0,1
검소하다,0,0,1
겉면이,0,0,1
매끄럽고,0,0,1
겉모양의,0,0,1
아름다움과,0,0,1
격려되다,0,0,1
격려하다,0,0,1
격식에,0,0,1
맞아,0,0,1
견고하다,0,0,1
견디어,0,0,1
내다,0,0,1
견줄,0,0,1
수,0,0,1
없을,0,0,1
정도로,0,0,1
결점이,0,0,1
없도록,0,0,1
겸손하게,0,0,1
이르는,0,0,1
겸손하고,0,0,1
경건한,0,0,1
경험이,0,0,1
많고,0,0,1
고상하고,0,0,1
고상한,0,0,1
남자,0,0,1
이야기,0,0,1
고요하게,0,0,1
함,0,0,1
고요하고,0,0,1
고요함,0,0,1
고요해짐,0,0,1
고쳐,0,0,1
세우다,0,0,1
지음,0,0,1
짓다,0,0,1
고치다,0,0,1
곧게,0,0,1
되다,0,0,1
곧고,0,0,1
올바름,0,0,1
곧다,0,0,1
곧장,0,0,1
나아가다,0,0,1
곳에서,0,0,1
평안히,0,0,1
공덕이,0,0,1
있는,0,0,1
공로에,0,0,1
공로와,0,0,1
업적,0,0,1
공손하다,0,0,1
공정한,0,0,1
공평하다,0,0,1
공평하여,0,0,1
어느,0,0,1
공평함,0,0,1
관계가,0,0,1
맺어지다,0,0,1
관계를,0,0,1
맺다,0,0,1
관광할,0,0,1
관능적이다,0,0,1
관심을,0,0,1
가짐,0,0,1
기울이다,0,0,1
관심이,0,0,1
있다,0,0,1
관심이나,0,0,1
흥미,0,0,1
괜찮거나,0,0,1
괜찮고,0,0,1
괜찮다,0,0,1
괴로움을,0,0,1
없애,0,0,1
괴롭지,0,0,1
아니하여,0,0,1
교묘하게,0,0,1
교양,0,0,1
교양과,0,0,1
교양이,0,0,1
있어,0,0,1
교육적인,0,0,1
교통을,0,0,1
허락하다,0,0,1
교통이,0,0,1
허락되다,0,0,1
교화하고,0,0,1
교훈,0,0,1
구경하며,0,0,1
즐기다,0,0,1
구구함이나,0,0,1
연연함이,0,0,1
구김살,0,0,1
구김살이,0,0,1
구성지고,0,0,1
구원하다,0,0,1
구원한,0,0,1
일,0,0,1
구제함,0,0,1
구차하지,0,0,1
않다,0,0,1
군소리,0,0,1
굳게,0,0,1
맹세하다,0,0,1
믿다,0,0,1
굳고,0,0,1
행실이,0,0,1
굴복하지,0,0,1
않고,0,0,1
굽히지,0,0,1
아니하고,0,0,1
궐기할,0,0,1
것을,0,0,1
귀염을,0,0,1
받는,0,0,1
귀하게,0,0,1
되어,0,0,1
될,0,0,1
규모가,0,0,1
크고,0,0,1
그러하다,0,0,1
그럴듯하다,0,0,1
그럴싸하다,0,0,1
그렇게,0,0,1
되리라는,0,0,1
인정받는,0,0,1
그리운,0,0,1
마음이,0,0,1
그리움,0,0,1
그리웁다,0,0,1
그리워지다,0,0,1
그리워하거나,0,0,1
좋아하는,0,0,1
좋아하다,0,0,1
그리워하다,0,0,1
그리워함,0,0,1
그립다,0,0,1
그윽하고,0,0,1
평온하다,0,0,1
극락,0,0,1
극복하고,0,0,1
극복하다,0,0,1
근본에,0,0,1
맞는,0,0,1
긍정,0,0,1
긍정적,0,0,1
기대,0,0,1
기대가,0,0,1
가득하다,0,0,1
기대된다,0,0,1
기대를,0,0,1
받다,0,0,1
기대하다,0,0,1
기름진,0,0,1
땅,0,0,1
기리어,0,0,1
기막히다,0,0,1
기모띠,0,0,1
기반이,0,0,1
튼튼하게,0,0,1
튼튼하다,0,0,1
기부하다,0,0,1
기예에,0,0,1
통달하여,0,0,1
기풍,0,0,1
긴장을,0,0,1
해소하려,0,0,1
길미,0,0,1
길을,0,0,1
찾아내다,0,0,1
깊고,0,0,1
중대한,0,0,1
깊은,0,0,1
이치나,0,0,1
깊이,0,0,1
있고,0,0,1
까다롭지,0,0,1
아니하다,0,0,1
깜찍하게,0,0,1
까딱거리는,0,0,1
생긴,0,0,1
깜찍하고,0,0,1
트인,0,0,1
깜찍하다,0,0,1
깜찍하면서도,0,0,1
깨끗이,0,0,1
깨끗하게,0,0,1
다듬고,0,0,1
깨끗하고,0,0,1
깔끔한,0,0,1
순진하게,0,0,1
깨끗한,0,0,1
사람,0,0,1
깨닫거나,0,0,1
깨닫게,0,0,1
하거나,0,0,1
깨닫고자,0,0,1
깨닫는,0,0,1
경지에,0,0,1
깨닫다,0,0,1
깨달아,0,0,1
알게,0,0,1
알다,0,0,1
얻음,0,0,1
깨달은,0,0,1
상태,0,0,1
깨달음,0,0,1
깨달음을,0,0,1
얻고,0,0,1
깨달음의,0,0,1
지혜이다,0,0,1
깨알같다,0,0,1
깨우쳐,0,0,1
주고,0,0,1
꼭,0,0,1
맞다,0,0,1
알맞다,0,0,1
꼼꼼하게,0,0,1
자세히,0,0,1
꼼꼼하고,0,0,1
꼼꼼하다,0,0,1
꼿꼿하며,0,0,1
꾸민,0,0,1
꾸밈을,0,0,1
화려하게,0,0,1
꾸밈이,0,0,1
없음,0,0,1
꾸준하게,0,0,1
일하거나,0,0,1
행동하다,0,0,1
꿀잼,0,0,1
꿋꿋하다,0,0,1
꿋꿋한,0,0,1
모양,0,0,1
끈기,0,0,1
끌다,0,0,1
끌리도록,0,0,1
끝까지,0,0,1
변함없이,0,0,1
ㄳ,0,0,1
나긋나긋이,0,0,1
나쁘지,0,0,1
나서는,0,0,1
힘,0,0,1
나아가게,0,0,1
나아지게,0,0,1
난리나다,0,0,1
날뛰다,0,0,1
날뜀,0,0,1
날씬하다,0,0,1
날씬한,0,0,1
남달리,0,0,1
남보다,0,0,1
높은,0,0,1
앞서서,0,0,1
남을,0,0,1
대접하는,0,0,1
도와주다,0,0,1
웃기는,0,0,1
웃기려고,0,0,1
이해하고,0,0,1
낫게,0,0,1
낫다,0,0,1
낭만,0,0,1
낭만적인,0,0,1
내색,0,0,1
내용으로,0,0,1
익살스럽게,0,0,1
너그러운,0,0,1
넉넉하거나,0,0,1
많다,0,0,1
넉넉하게,0,0,1
넉넉하고,0,0,1
많은,0,0,1
많음,0,0,1
윤택하게,0,0,1
푸지다,0,0,1
넉넉하다,0,0,1
넉넉하여,0,0,1
넉넉한,0,0,1
넉살,0,0,1
좋게,0,0,1
넋을,0,0,1
잃다,0,0,1
넌덕스러운,0,0,1
말로,0,0,1
널리,0,0,1
알려지다,0,0,1
알려진,0,0,1
전하여,0,0,1
넘기기,0,0,1
넘사,0,0,1
넘사벽,0,0,1
노는,0,0,1
짓을,0,0,1
노력이나,0,0,1
노력하는,0,0,1
노력하다,0,0,1
노련하고,0,0,1
논리적,0,0,1
놀다,0,0,1
놀랍다,0,0,1
높거나,0,0,1
높고,0,0,1
높다,0,0,1
높여,0,0,1
부르는,0,0,1
경지로,0,0,1
등급으로,0,0,1
높이,0,0,1
받들다,0,0,1
받듦,0,0,1
높이다,0,0,1
누그러지거나,0,0,1
부드러운,0,0,1
부드럽다,0,0,1
누그럽거나,0,0,1
누리게,0,0,1
눈매가,0,0,1
또렷하다,0,0,1
뚜렷하다,0,0,1
눈빛이,0,0,1
반짝이다,0,0,1
눈앞에,0,0,1
생생하게,0,0,1
눈에,0,0,1
뛸,0,0,1
눈이,0,0,1
부시어,0,0,1
눈치가,0,0,1
빠르거나,0,0,1
뉘우치고,0,0,1
고침,0,0,1
바로잡아,0,0,1
부드럽게,0,0,1
시원하고,0,0,1
늘씬한,0,0,1
능글능글한,0,0,1
능글맞게,0,0,1
능력,0,0,1
능력을,0,0,1
믿고,0,0,1
다독거리다,0,0,1
다독다독,0,0,1
다독다독하다,0,0,1
다루기에,0,0,1
손쉽게,0,0,1
다시,0,0,1
살아나거나,0,0,1
성해지다,0,0,1
친숙해지다,0,0,1
평안하다,0,0,1
다양하다,0,0,1
다채롭다,0,0,1
다하여,0,0,1
싸우다,0,0,1
다행스럽다,0,0,1
단단하게,0,0,1
단단하고,0,0,1
굳세거나,0,0,1
굳세다,0,0,1
단단히,0,0,1
가다듬다,0,0,1
단련되고,0,0,1
굳세어지다,0,0,1
단련되다,0,0,1
달거나,0,0,1
달콤하다,0,0,1
달달하다,0,0,1
달뜬,0,0,1
상태이다,0,0,1
달뜸,0,0,1
달래는,0,0,1
달래다,0,0,1
달래어,0,0,1
편하게,0,0,1
달성감,0,0,1
달성하다,0,0,1
달성한,0,0,1
달콤하고,0,0,1
정다운,0,0,1
달콤한,0,0,1
말,0,0,1
담력과,0,0,1
지혜를,0,0,1
당당하게,0,0,1
말하다,0,0,1
당당하고,0,0,1
떳떳하게,0,0,1
당당하다,0,0,1
대가,0,0,1
내놓다,0,0,1
대견하고,0,0,1
대담하고,0,0,1
시원스럽게,0,0,1
대상,0,0,1
대상을,0,0,1
아끼고,0,0,1
대상이,0,0,1
시원스럽도록,0,0,1
대열을,0,0,1
대접,0,0,1
대접하기,0,0,1
대접함,0,0,1
대할,0,0,1
만하게,0,0,1
만하다,0,0,1
더,0,0,1
더러움을,0,0,1
씻고,0,0,1
더없이,0,0,1
더욱,0,0,1
든든하고,0,0,1
더하다,0,0,1
더할,0,0,1
나위,0,0,1
바,0,0,1
덕망을,0,0,1
갖춘,0,0,1
도덕적,0,0,1
기준에,0,0,1
도리,0,0,1
도리를,0,0,1
도와서,0,0,1
이루어지도록,0,0,1
도움,0,0,1
도움을,0,0,1
얻다,0,0,1
독보적,0,0,1
독특하다,0,0,1
돈이,0,0,1
돋는다,0,0,1
돋보이다,0,0,1
돋우다,0,0,1
동기,0,0,1
부여하다,0,0,1
동기를,0,0,1
동기부여하다,0,0,1
동의?어보감,0,0,1
되찾는,0,0,1
두근거리다,0,0,1
두드러지다,0,0,1
두드러진,0,0,1
보람,0,0,1
두려워하지,0,0,1
아니함,0,0,1
두텁다,0,0,1
드높은,0,0,1
들뜬,0,0,1
상태에,0,0,1
들먹이며,0,0,1
우쭐하다,0,0,1
우쭐해하다,0,0,1
듯이,0,0,1
따름,0,0,1
따위가,0,0,1
왕성하다,0,0,1
딸바보,0,0,1
때를,0,0,1
없애다,0,0,1
없앰,0,0,1
또는,0,0,1
순수하게,0,0,1
또렷또렷,0,0,1
또렷또렷하다,0,0,1
또렷또렷한,0,0,1
또렷이,0,0,1
또렷하게,0,0,1
또렷한,0,0,1
상태로,0,0,1
또박또박하게,0,0,1
뚜렷하게,0,0,1
뚜렷하고,0,0,1
크다,0,0,1
뚜렷하여,0,0,1
뚫고,0,0,1
지나가다,0,0,1
뚫어트리다,0,0,1
뛰어넘다,0,0,1
뜨뜻하고,0,0,1
뜻이,0,0,1
있거나,0,0,1
뜻한,0,0,1
바를,0,0,1
밀고,0,0,1
나아가는,0,0,1
힘이,0,0,1
로맨티시즘,0,0,1
리즈시절,0,0,1
마땅하고,0,0,1
마음속에,0,0,1
마음씨가,0,0,1
곱고,0,0,1
맑고,0,0,1
마음에,0,0,1
마음을,0,0,1
가라앉히고,0,0,1
받아들이다,0,0,1
베풀거나,0,0,1
써서,0,0,1
털어놓고,0,0,1
홀리는,0,0,1
간절하다,0,0,1
생기다,0,0,1
신령하다,0,0,1
신령하여,0,0,1
움직이다,0,0,1
움직임,0,0,1
진정되어,0,0,1
풀리어,0,0,1
흡족하여,0,0,1
마초맨,0,0,1
많이,0,0,1
잡다,0,0,1
잡혔음을,0,0,1
잡히는,0,0,1
말똥말똥,0,0,1
쳐다보다,0,0,1
말할,0,0,1
만큼,0,0,1
맛깔나다,0,0,1
맛이,0,0,1
맛있는,0,0,1
음식,0,0,1
망상과,0,0,1
잡념을,0,0,1
없애고,0,0,1
맞고,0,0,1
순순히,0,0,1
맞추어,0,0,1
나가다,0,0,1
매끄러운,0,0,1
매끄러워서,0,0,1
매끄럽다,0,0,1
매끈둥대다,0,0,1
매끈하게,0,0,1
매력에,0,0,1
매력적인,0,0,1
매료되어,0,0,1
취하다,0,0,1
매우,0,0,1
고분고분하고,0,0,1
미끄러운,0,0,1
미끄럽다,0,0,1
뽀얀,0,0,1
생기가,0,0,1
앙큼하다,0,0,1
훌륭한,0,0,1
먹음새가,0,0,1
좋아서,0,0,1
멀쑥하게,0,0,1
멀쑥하다,0,0,1
멀쑥한,0,0,1
멀쩡하다,0,0,1
멋들어지게,0,0,1
부드럽고,0,0,1
멋진,0,0,1
명복을,0,0,1
빌고,0,0,1
빌다,0,0,1
명예롭다,0,0,1
명쾌한,0,0,1
명쾌함,0,0,1
모순을,0,0,1
초월한,0,0,1
모양이,0,0,1
모자람이,0,0,1
몸가짐이,0,0,1
의젓하고,0,0,1
몸보신하다,0,0,1
몸을,0,0,1
단련하거나,0,0,1
보하는,0,0,1
조리함,0,0,1
몸짱,0,0,1
몹시,0,0,1
무게,0,0,1
있게,0,0,1
무게가,0,0,1
무궁무진하다,0,0,1
무량한,0,0,1
무료로,0,0,1
무르고,0,0,1
무사히,0,0,1
무엇을,0,0,1
바라거나,0,0,1
융통하거나,0,0,1
무용적,0,0,1
조화와,0,0,1
무편무당하다,0,0,1
무해한,0,0,1
문체가,0,0,1
물이,0,0,1
오르다,0,0,1
물정에,0,0,1
밝은,0,0,1
뭇사람을,0,0,1
므흣하다,0,0,1
미끈하다,0,0,1
미루지,0,0,1
미묘하여,0,0,1
미세함,0,0,1
미소를,0,0,1
보냄을,0,0,1
의지하다,0,0,1
믿을,0,0,1
믿음,0,0,1
믿음을,0,0,1
새로운,0,0,1
바르게,0,0,1
만들다,0,0,1
바른,0,0,1
정치로,0,0,1
반들반들,0,0,1
윤기가,0,0,1
반들반들하다,0,0,1
반듯하게,0,0,1
반듯하고,0,0,1
반성하고,0,0,1
반하다,0,0,1
반해버리다,0,0,1
반했다,0,0,1
발달된,0,0,1
문명,0,0,1
발달하게,0,0,1
발라서,0,0,1
흐뭇하다,0,0,1
발전,0,0,1
발전되도록,0,0,1
발전시키는,0,0,1
발전이나,0,0,1
발전하게,0,0,1
발전하는,0,0,1
발전하다,0,0,1
밝게,0,0,1
빛나거나,0,0,1
밝고,0,0,1
선명한,0,0,1
배우다,0,0,1
배워지고,0,0,1
닦이다,0,0,1
버프,0,0,1
번듯이,0,0,1
번듯하게,0,0,1
번듯하고,0,0,1
의젓한,0,0,1
번하다,0,0,1
벗,0,0,1
벗어남이,0,0,1
베푸는,0,0,1
베풀다,0,0,1
베풀어,0,0,1
주는,0,0,1
주다,0,0,1
줌,0,0,1
베풀어서,0,0,1
베풀어져,0,0,1
주어지다,0,0,1
베풀어지다,0,0,1
병을,0,0,1
치료하다,0,0,1
보고,0,0,1
싶어,0,0,1
보기도,0,0,1
보기에,0,0,1
신묘하게,0,0,1
어질고,0,0,1
보답이,0,0,1
보답하는,0,0,1
보드라운,0,0,1
살그머니,0,0,1
웃는,0,0,1
보드랍고,0,0,1
만만하다,0,0,1
무르다,0,0,1
무른,0,0,1
순하게,0,0,1
순한,0,0,1
야들야들한,0,0,1
연하게,0,0,1
연하다,0,0,1
연한,0,0,1
탄력,0,0,1
하늘하늘하다,0,0,1
보드랍다,0,0,1
보란,0,0,1
보람이나,0,0,1
소득이,0,0,1
보배,0,0,1
보살의,0,0,1
지혜,0,0,1
보살피거나,0,0,1
수고하는,0,0,1
위하는,0,0,1
보살피다,0,0,1
보송보송,0,0,1
보송보송하다,0,0,1
보충하다,0,0,1
보탬이,0,0,1
되는,0,0,1
보통,0,0,1
이상의,0,0,1
수준이어서,0,0,1
이상이다,0,0,1
보호하여,0,0,1
복리를,0,0,1
가져오는,0,0,1
본받을,0,0,1
볼매,0,0,1
봄날의,0,0,1
경치에,0,0,1
봄의,0,0,1
경치,0,0,1
봄철의,0,0,1
빛,0,0,1
부드러우며,0,0,1
부드러우면서,0,0,1
아삭하다,0,0,1
마음과,0,0,1
맛,0,0,1
태도에서,0,0,1
부드러워지게,0,0,1
녹여,0,0,1
퍼지다,0,0,1
흔들리는,0,0,1
반드럽게,0,0,1
반드럽다,0,0,1
번드럽게,0,0,1
번드럽다,0,0,1
서정적인,0,0,1
순하다,0,0,1
아삭아삭한,0,0,1
부러운,0,0,1
부러워함,0,0,1
부자,0,0,1
부족함이,0,0,1
부처의,0,0,1
지혜가,0,0,1
일어나다,0,0,1
분명하게,0,0,1
분명하고,0,0,1
분명하다,0,0,1
분명한,0,0,1
답을,0,0,1
분발하도록,0,0,1
분위기가,0,0,1
점잖고,0,0,1
엄숙하게,0,0,1
좋은,0,0,1
분풀이하다,0,0,1
분하고,0,0,1
원통한,0,0,1
풀어,0,0,1
버리다,0,0,1
불만이,0,0,1
없어,0,0,1
불편부당,0,0,1
불편부당하다,0,0,1
붙임성,0,0,1
비장의,0,0,1
비중이,0,0,1
빈틈없고,0,0,1
야무지다,0,0,1
빙긋거리다,0,0,1
빙긋대다,0,0,1
빛나고,0,0,1
환하게,0,0,1
빛나며,0,0,1
빠르다,0,0,1
뻑뻑하지,0,0,1
아니하게,0,0,1
뽀록,0,0,1
뽐내는,0,0,1
뽐내다,0,0,1
뽐낼,0,0,1
ㅅㅅ,0,0,1
사건에,0,0,1
적극적으로,0,0,1
사고가,0,0,1
사교적,0,0,1
사교적이다,0,0,1
사교적인,0,0,1
사귀다,0,0,1
사람다운,0,0,1
사랑과,0,0,1
사랑을,0,0,1
느낄,0,0,1
표현하는,0,0,1
사랑이,0,0,1
사랑하는,0,0,1
태도를,0,0,1
사로잡다,0,0,1
사리를,0,0,1
밝혀,0,0,1
사리에,0,0,1
사물에,0,0,1
사뿐사뿐하다,0,0,1
사뿐하다,0,0,1
사사로움이,0,0,1
사심없는,0,0,1
사회의,0,0,1
산,0,0,1
산뜻하거나,0,0,1
뜨거우면서,0,0,1
산뜻한,0,0,1
살려,0,0,1
살빛이,0,0,1
희고,0,0,1
생겨나다,0,0,1
상긋,0,0,1
상긋거리다,0,0,1
상긋방긋하다,0,0,1
상긋상긋,0,0,1
상긋하다,0,0,1
상당하다고,0,0,1
상당한,0,0,1
수준이나,0,0,1
지식과,0,0,1
상대를,0,0,1
이기다,0,0,1
상서로운,0,0,1
날,0,0,1
상서롭다,0,0,1
상승곡선,0,0,1
상승세,0,0,1
상승효과,0,0,1
상큼하다,0,0,1
상태를,0,0,1
유지함,0,0,1
상하지,0,0,1
상향하다,0,0,1
길에,0,0,1
새로워지다,0,0,1
새롭게,0,0,1
새실대다,0,0,1
색감이,0,0,1
색다른,0,0,1
생각하고,0,0,1
생글생글,0,0,1
웃으면서,0,0,1
생긋,0,0,1
생긋거리다,0,0,1
생긋대다,0,0,1
생긋방긋,0,0,1
생긋방긋거리다,0,0,1
생기,0,0,1
생김새가,0,0,1
아담하고,0,0,1
생동감이,0,0,1
보이는,0,0,1
생생하고,0,0,1
산뜻하게,0,0,1
생생하다,0,0,1
생생한,0,0,1
기운이,0,0,1
생생히,0,0,1
생활에,0,0,1
유용함을,0,0,1
생활이,0,0,1
원만하고,0,0,1
서늘하다,0,0,1
서로,0,0,1
사귀며,0,0,1
친하다,0,0,1
협력함을,0,0,1
화답하며,0,0,1
선뜻,0,0,1
행동하는,0,0,1
선량하다,0,0,1
선량한,0,0,1
선명하게,0,0,1
선명하다,0,0,1
선명하다는,0,0,1
뜻으로,0,0,1
선선한,0,0,1
선업을,0,0,1
선전하다,0,0,1
선진적인,0,0,1
설레거나,0,0,1
설레게,0,0,1
설레는,0,0,1
설레다,0,0,1
설레어,0,0,1
설레이다,0,0,1
섬세하게,0,0,1
섬세하고,0,0,1
성과가,0,0,1
있을,0,0,1
성교,0,0,1
성숙되다,0,0,1
성숙하고,0,0,1
성숙하다,0,0,1
성의가,0,0,1
성의를,0,0,1
보이거나,0,0,1
성장되거나,0,0,1
성적인,0,0,1
성질이,0,0,1
보드라우면서,0,0,1
성하다,0,0,1
세계를,0,0,1
동경하고,0,0,1
세계적인,0,0,1
세련미,0,0,1
세운,0,0,1
세일,0,0,1
세일하다,0,0,1
센셰이셔널,0,0,1
소득,0,0,1
소망,0,0,1
소복하게,0,0,1
소질과,0,0,1
소탈하여,0,0,1
속을,0,0,1
후련하게,0,0,1
속죄,0,0,1
손보아,0,0,1
손으로,0,0,1
탐스럽게,0,0,1
솟아나는,0,0,1
수긍하다,0,0,1
수령에게,0,0,1
기쁨을,0,0,1
수수하다,0,0,1
수요가,0,0,1
늘어나다,0,0,1
수익,0,0,1
수익을,0,0,1
수준을,0,0,1
뛰어넘어,0,0,1
수준이,0,0,1
수행의,0,0,1
공덕을,0,0,1
수혜,0,0,1
수혜자,0,0,1
숙련된,0,0,1
순결무구하다,0,0,1
순결한,0,0,1
사랑,0,0,1
순박하게,0,0,1
순서상으로,0,0,1
앞선,0,0,1
되게,0,0,1
됨,0,0,1
순수하고,0,0,1
순수하다,0,0,1
순수한,0,0,1
애정이나,0,0,1
순수화,0,0,1
순수화하다,0,0,1
순순하다,0,0,1
순정파,0,0,1
순정하다,0,0,1
순종하는,0,0,1
순탄하게,0,0,1
순탄하고,0,0,1
원활하여,0,0,1
순편하다,0,0,1
순편히,0,0,1
숨김없이,0,0,1
숨김이,0,0,1
쉬면서,0,0,1
쉬워지다,0,0,1
쉴드,0,0,1
쉽게,0,0,1
다루거나,0,0,1
다스리거나,0,0,1
풀이하다,0,0,1
스스럼없이,0,0,1
스스럼이,0,0,1
스스로,0,0,1
나서다,0,0,1
처리하다,0,0,1
스스로에게,0,0,1
긍지를,0,0,1
슬쩍,0,0,1
