,Title,Date,ID,Comment,Comment_date,Channel,Like,Dislike,Comment_like
248,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,전슛,저렇게 하면 건강하게 공공임대아파트 들어갈 수 있음.,1개월 전,MBCNEWS,1.8천,80,0
249,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,모디나,CAFFEPASCUCCI박현우♡앵커김은영,1개월 전,MBCNEWS,1.8천,80,1
250,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,눈꽃Snowflake,와 미세먼지 다 먹겟다...,1개월 전,MBCNEWS,1.8천,80,0
251,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,dominho pizza,6시면 출근 준비 해야 되는데 자기계발은 무슨 ㅋㅋㅋㅋ,1개월 전,MBCNEWS,1.8천,80,0
252,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,통샌드,서학개미 말하는줄 알앗네;;,1개월 전,MBCNEWS,1.8천,80,0
253,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,INIXIE 360,2030의 기적의 아침은 비트코인 하락장에 올인 수면매수해서 20% 떡상했을때..,1개월 전,MBCNEWS,1.8천,80,0
254,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,P E N J,아침형 인간 아닌가?일찍 일어나는 새가 멀리간다,1개월 전,MBCNEWS,1.8천,80,0
255,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,모카라떼,난 그래서 아침 일찍 일나서 일하기 전에 담배 탐으로 일할 기분 냄. 오늘은 또 얼마나 좆같을까 심신 안정으로.,1개월 전,MBCNEWS,1.8천,80,0
256,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,타랑카Tarangka,아침이든 밤이든 본인시간 틈날때 하면 됨,1개월 전,MBCNEWS,1.8천,80,0
257,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,바람_자전거 세계일주 Bicycle Traveler,여유있는 0.0001%의 삶이다.,1개월 전,MBCNEWS,1.8천,80,0
258,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,frank Jin,30후반 들어서면 저거 하고싶어도 체력딸려서 못함 ㅠㅠㅠㅠ,1개월 전,MBCNEWS,1.8천,80,0
259,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,Kwang Yoon,ㅋㅋㅋㅋㅋㅋㅋ 나중에 이불킥 ㅋㅋㅋㅋ,1개월 전,MBCNEWS,1.8천,80,0
260,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,사이다,잠 줄이며 자기계발에 일이며 가족이며 성공한 당신~ 일찍 골병들어 일찍 고생시작 일찍 죽는다~ㅋㅋㅋ,1개월 전,MBCNEWS,1.8천,80,0
261,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,미세스티팟,무리하면 병 와요...,1개월 전,MBCNEWS,1.8천,80,0
262,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,문야호,나도 미라클 모닝 2번 읽었는데 읽는중에는 해야지 하는데.읽고 다음날되면 ㄹㅇ 귀찮음,1개월 전(수정됨),MBCNEWS,1.8천,80,0
263,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,독은,저는 이시간에 뉴스를 하는것만으로도 미라클모닝인거 같습니다~ ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,1개월 전,MBCNEWS,1.8천,80,0
264,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,올드스쿨,피곤해 죽겠는데 뭔 ㅋㅋㅋㅋ,1개월 전,MBCNEWS,1.8천,80,0
265,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,parmenides Kim,아침에 일찍 일어나면 저녁에 일찍 자야 됨.,1개월 전,MBCNEWS,1.8천,80,0
266,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,지혜,본인 몸에 맞게끔 하세요ㅎ숙면이 더 도움되는 분들도 많을듯옆자리분이 새벽반 수영하시고 회사에서 오후에 자리에서 조는데 ㅠㅠ 더 피곤해보여서 안쓰러움,1개월 전(수정됨),MBCNEWS,1.8천,80,0
267,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,Galler Ju,이거 주변에 하는 사람들 있는데 오후 4시쯤 지나면 능률 저하되는게 실감된다는듯,1개월 전,MBCNEWS,1.8천,80,0
268,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,Lostbutter,8시 출근이라  6시 반에 일어나서 씻고 밥먹고 좀 10-15분 쉬다가 나가면 딱 좋긴한데퇴근하고나면 9-10시에도 잠듦.,1개월 전,MBCNEWS,1.8천,80,0
269,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,GarganTua _Hoon,난 아침에 미라클하게 잔다,1개월 전,MBCNEWS,1.8천,80,0
270,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,돈까스,LH직원이 웃으며 응원할듯,1개월 전,MBCNEWS,1.8천,80,0
271,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,종민김,저거 절대 못하고 11시-6시 푹자야 개운..,1개월 전,MBCNEWS,1.8천,80,0
272,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,fractal dimension,응원합니다.,1개월 전,MBCNEWS,1.8천,80,0
273,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,사해는모두형제,난 아침에 일어나는게 너무 싫어서 대학생시절 말아먹고 아 난 취직하면 안되겠구나 싶어서 사업하고있음.11시반 12시쯤에 일어나서 새벽 5시쯤 자는데 이렇게 살면 늙어서 몸 망칠것같은 걱정도 들고 남들이랑 달라서 불안한마음도 들고 그럼ㅠ 아 물론 돈은 괜찮게 벌어요 게임하고 폐인처럼 지내지는 않는데 밤에 TV틀어놓고 쇼파에 누워있는걸 너무 좋아함ㅠ 저 문제있는건가요,1개월 전,MBCNEWS,1.8천,80,1
274,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,이유는?,구지 코로나를 또 꺼내야 했나 싶다..,1개월 전,MBCNEWS,1.8천,80,0
275,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,티끌모아 동산,잠깐 반짝하고 말 것,1개월 전,MBCNEWS,1.8천,80,0
276,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,YG K,교대근무자라 하고 싶어도 못함ㅎ,1개월 전,MBCNEWS,1.8천,80,0
277,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,Mignon Cro,나 씹아싸였누,1개월 전,MBCNEWS,1.8천,80,0
278,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,행운냥!!,근데 이게 맞는 사람은 아침형 인간이고  아닌 사람있는데  이게  안하면 게으름 사람 취급하는건 해서는 안됨. 저녁형 사람은 창작이나   그런  감성적인 것을 기반하는 직업은 아침보다 저녁형 인간에 가까워서...,1개월 전(수정됨),MBCNEWS,1.8천,80,1
279,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,ᄀᄂᄃᄅ,아침형 인간이라고 직접 떠벌리고 다니는 사람중에 실제로 효과보는사람 못봄. 맨날 강의실이나 회의실에서 꾸벅꾸벅 졸기나 하고. 진짜 존경할만한 아침형 인간인 분들은 스스로 아침형 인간이라고 말 안해도 정말 부지런한 사람이구나란걸 주변사람들이 다 알게 되있음.,1개월 전,MBCNEWS,1.8천,80,0
280,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,HS Design,미라클모닝 정말 좋은거아닌가요?,1개월 전,MBCNEWS,1.8천,80,0
281,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,이충재,6시에 일어나서 출근 준비 하는데 몇시에 일어나면 기적에 아침인가요...?,1개월 전,MBCNEWS,1.8천,80,0
282,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,문영균,아침에 일찍일어나면 피곤하다 ㅋㅋ,1개월 전,MBCNEWS,1.8천,80,0
283,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,남성열,아침이 안오면 좋겠는데,1개월 전,MBCNEWS,1.8천,80,0
284,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,윤지원,작심삼일,1개월 전,MBCNEWS,1.8천,80,0
285,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,보스코,저거 할려면 아홉시에 자야된다,1개월 전,MBCNEWS,1.8천,80,0
286,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,Invisible Jeong,주식때문에 그냥 눈이 떠짐...,1개월 전,MBCNEWS,1.8천,80,0
287,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,Litcherwit,건강을위해서라도 최소 6시간은 주무시길 ㅎㅎ,1개월 전,MBCNEWS,1.8천,80,0
288,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,만두,개인적으로 저녁형 인간이라서1년 넘게 알바 때문에 7시까지 출근이라 새벽에 일어나고 했지만전날 일찍 잤음에도 불구하고 너무 힘들었음ㅠㅠ같은 시간 자도 몇시에 일어나는지에 따라 다름....하지만 아침의 고요함 잃을 수 없어서 난 밤을 새지...ㅎ,1개월 전,MBCNEWS,1.8천,80,0
289,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,서동요,저러면 기상 직후에는 괜찮은데 아침먹고 피로가 몰려옴 11시~6시 푹 자느니만 못한 짓거리,1개월 전,MBCNEWS,1.8천,80,0
290,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,점쟁이,본인이 체질에 맞으면 해도 좋고 안해도 그만~ 걍 편한대로 살자,1개월 전,MBCNEWS,1.8천,80,0
291,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,아니구냥,잠 적게 자면  몸에 엄청 무리가요~  일찍일어나려면 일찍 자세요,1개월 전,MBCNEWS,1.8천,80,0
292,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,sung lee,"오오 요즘 2,30대들이 열광하는게 이것이군요!",1개월 전,MBCNEWS,1.8천,80,0
293,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,Loa리,인간마다 바이오리듬이 다 다르다그냥 본인에게 맞는 삶을 살아라그게 행복이다자기 만족 하는삶이 좋은 삶이지남들이 좋다고 따라가는 삶이 좋은 삶일까성공이란 것도 사람마다 기준이 다르다그저 본인이 행복하다면 그게 성공인거지우리나라 사람들은 너무 남들의 평가에 의식하는 경향이 크다어차피 내인생 내가 사는거니까 본인들을 더 아끼고 사랑하며 살아가는 삶을 살아가길,1개월 전,MBCNEWS,1.8천,80,0
294,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,colors color,저러고 출근하면 졸려디짐,1개월 전,MBCNEWS,1.8천,80,0
295,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,을지문덕,엘에이치는 꼬리 짜르기    실세 몸통을 찾아라ㅇㅂㅎㄱㄴㄴ,1개월 전,MBCNEWS,1.8천,80,0
296,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,게으른동이Slow_ehd,1시 12시에 자도 11시 넘어서 깨서 반쯤 포기했는데...ㅋㅋ,1개월 전,MBCNEWS,1.8천,80,0
297,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,hidon sin,레버리지 수면매매 인줄,1개월 전,MBCNEWS,1.8천,80,0
298,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,고독한 식객,아침형 인간이 성과에 영향이 별로 없다는게 여러 연구로 밝혀졌는데... 왜 회귀하지...,1개월 전,MBCNEWS,1.8천,80,0
299,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,상디노,새벽부터 일어나면확실히 개운함근데 저녁 18시 지나가면 2배로 힘들어짐,1개월 전,MBCNEWS,1.8천,80,0
300,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,김동하,잘자는 것도 매우 중요합니다,1개월 전,MBCNEWS,1.8천,80,0
301,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,잉여로운,취업안돼 내집마련은 이미 물건너가 국민연금도 우리땐못받아 할수있는게 없어쳐져있으면 우울증올거같으니 뭐라도해야지,1개월 전,MBCNEWS,1.8천,80,1
302,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,울랄라.,ㅋㅋ결국엔 일찍자고 일찍일어나는거 아닌가 ㅋㅋㅋ,1개월 전,MBCNEWS,1.8천,80,0
303,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,아임,03.08일부터 출근인데...8:00~20:00 까디하는데 집오면 9시고...운동하고 자기계발하고 새벽1시에 자서 5시30분에 일어나야하는데...안그래도 주야2교대 인데 좆뎄네...진짜 일찍자야겠노,1개월 전,MBCNEWS,1.8천,80,0
304,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,sh S,평생 게으르게 살다가참 대단한 거 발견했다,1개월 전,MBCNEWS,1.8천,80,0
305,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,뭉쓰뭉쓰,아침은동운동 점심때쯤 졸 피곤하다,1개월 전,MBCNEWS,1.8천,80,0
306,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,리아까멜,아침일찍 무리하면 오후에 얼마나졸린데ㆍ,1개월 전,MBCNEWS,1.8천,80,0
307,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,다온,전 주.야 일하는데요..그래서 오전에 자는데...,1개월 전,MBCNEWS,1.8천,80,0
308,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,doong doong,그래도 잠은 충분히 자야한다,1개월 전,MBCNEWS,1.8천,80,0
309,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,llli iiikkk,ㅋㅋㅋㅋㅋㅋㅋ다 필요없어 걍 LH취업해,1개월 전,MBCNEWS,1.8천,80,0
310,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,전원만,아침형인간 이름바꾼거네,1개월 전,MBCNEWS,1.8천,80,0
311,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,charles kim,건강을 위해서 하루 8시간 이상 수면을 권장합니다.,1개월 전,MBCNEWS,1.8천,80,1
312,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,꿈없는꿈돌이,기적의 아침이고 나발이고청약통장으로 발버둥쳤던내가 땅놀음에 희망을 잃었다.이 나라가 너무싫다ㅠ,1개월 전,MBCNEWS,1.8천,80,1
313,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,jo yoong,나도 아침일찍 운동나가고 싶은데 부모님이 더 일찍 일어남.. 백수면서 남부끄럽게 돌아다니지 말라고 그러고...,1개월 전,MBCNEWS,1.8천,80,0
314,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,oo oo,인간은 다 다르다 정답은 없다,1개월 전,MBCNEWS,1.8천,80,0
315,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,38광땡,2030아침은 코인이랑 주식아니냐? ㅋㅋ,1개월 전,MBCNEWS,1.8천,80,0
316,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,킥바나나,저거하고 낮잠잔다. ㅋㅋㅋ,1개월 전,MBCNEWS,1.8천,80,0
317,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,j-e s,위안이됩니다 ㅋㅋㅋㅋㅋㅋㅋ,1개월 전,MBCNEWS,1.8천,80,0
318,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,yssy,사람들 잘 모르나본데 일찍자고 일찍 일어나는 패턴을 가지라는거지 누가 잠을 줄이랬냐,1개월 전,MBCNEWS,1.8천,80,0
319,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,하이하바,그거70 80년대 한거다..록키,1개월 전,MBCNEWS,1.8천,80,0
320,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,박준혁,미라클모닝이 아니라.. 그냥 아침아니면 할시간이.없어서 그런겁니다...,1개월 전,MBCNEWS,1.8천,80,0
321,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,매력&재능부자,아침에 일찍 일어나는 새가 피곤하다..걍 11-7가 제일 무난함. 4~5시도 필요없고 조금 일찍일어난다하면 그나마 6시까지임. 그 이상으로 일찍 일어나면 피곤함.,1개월 전,MBCNEWS,1.8천,80,0
322,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,할말없음,하긴 그넼ㅋㅋㅋㅋ 둘다 6시 48분에 뉴스 하고있으면 그게 미라클이지 뭨ㅋㅋㅋㅋㅋ,1개월 전,MBCNEWS,1.8천,80,0
323,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,인과,현대형 새마을 운동인가... 군대갓다와서 그생활패턴 유지할려고하지만 이런저런 핑계로 유지 안하게 되더라...,1개월 전,MBCNEWS,1.8천,80,0
324,[뉴스터치] 2030세대 열광하는 '기적의 아침' (2021.03.02/뉴스투데이/MBC),2021. 3. 1.,프사에속지마라,아침에 일찍 일어나는 벌레가 잡아먹힌다,1개월 전,MBCNEWS,1.8천,80,0
